Locus_tag	Gene_name	Gene_type	baseMean	log2FC	padj	pvalue	lfcSE	stat
b2834	tas	CDS	1395	-0.02	9.48e-01	9.09e-01	0.2	-0.11
b2912	fau	CDS	909	-0.02	9.86e-01	9.70e-01	0.43	-0.04
b3167	rbfA	CDS	1406	-0.02	9.61e-01	9.32e-01	0.25	-0.09
b3308	rplE	CDS	73030	-0.02	9.81e-01	9.62e-01	0.36	-0.05
b3342	rpsL	CDS	33645	-0.02	9.74e-01	9.52e-01	0.37	-0.06
b3406	greB	CDS	377	-0.02	9.70e-01	9.46e-01	0.23	-0.07
b3821	pldA	CDS	1216	-0.02	9.61e-01	9.32e-01	0.22	-0.09
b3833	ubiE	CDS	2470	-0.02	9.56e-01	9.25e-01	0.21	-0.09
b3943	yijE	CDS	348	-0.02	9.67e-01	9.40e-01	0.31	-0.07
b3980	tufB	CDS	107458	-0.02	9.86e-01	9.70e-01	0.41	-0.04
b4220	tamA	CDS	1084	-0.02	9.29e-01	8.81e-01	0.12	-0.15
b4230	ytfT	CDS	58	-0.02	9.79e-01	9.58e-01	0.46	-0.05
b4348	hsdS	CDS	1162	-0.02	9.48e-01	9.10e-01	0.2	-0.11
b4454	rdlD	ncRNA	28	-0.02	9.82e-01	9.64e-01	0.52	-0.05
b0057	yabQ	CDS	258	-0.03	9.51e-01	9.15e-01	0.26	-0.11
b0730	mngR	CDS	252	-0.03	9.39e-01	8.94e-01	0.2	-0.13
b0799	dinG	CDS	970	-0.03	9.51e-01	9.17e-01	0.33	-0.1
b1735	chbR	CDS	130	-0.03	9.55e-01	9.22e-01	0.3	-0.1
b2299	yfcD	CDS	1174	-0.03	9.26e-01	8.76e-01	0.22	-0.16
b2527	hscB	CDS	952	-0.03	9.34e-01	8.87e-01	0.23	-0.14
b2926	pgk	CDS	17827	-0.03	9.56e-01	9.25e-01	0.37	-0.09
b3027	ygiZ	CDS	3	-0.03	9.94e-01	9.83e-01	1.62	-0.02
b3202	rpoN	CDS	4199	-0.03	9.11e-01	8.59e-01	0.15	-0.18
b3459	panZ	CDS	589	-0.03	9.38e-01	8.92e-01	0.21	-0.14
b3681	glvG	CDS	32	-0.03	9.74e-01	9.53e-01	0.46	-0.06
b4027	yjbF	CDS	7	-0.03	9.92e-01	9.79e-01	0.96	-0.03
b4125	dcuS	CDS	636	-0.03	9.44e-01	9.01e-01	0.27	-0.12
b4346	mcrB	CDS	633	-0.03	9.51e-01	9.16e-01	0.3	-0.11
b0062	araA	CDS	54	-0.04	9.43e-01	9.00e-01	0.35	-0.13
b0330	prpR	CDS	59	-0.04	9.61e-01	9.31e-01	0.47	-0.09
b0537	intD	CDS	636	-0.04	9.26e-01	8.77e-01	0.27	-0.16
b0633	rlpA	CDS	2231	-0.04	8.30e-01	7.44e-01	0.13	-0.33
b0697	kdpB	CDS	59	-0.04	9.45e-01	9.03e-01	0.33	-0.12
b0765	modC	CDS	399	-0.04	9.02e-01	8.47e-01	0.21	-0.19
b0818	ybiR	CDS	624	-0.04	8.92e-01	8.31e-01	0.17	-0.21
b0890	ftsK	CDS	6680	-0.04	8.91e-01	8.30e-01	0.17	-0.21
b1270	btuR	CDS	274	-0.04	9.11e-01	8.58e-01	0.24	-0.18
b1279	lapA	CDS	700	-0.04	8.74e-01	8.07e-01	0.16	-0.24
b1452	yncE	CDS	9117	-0.04	9.83e-01	9.65e-01	0.89	-0.04
b1827	kdgR	CDS	1437	-0.04	9.48e-01	9.10e-01	0.36	-0.11
b1866	aspS	CDS	6837	-0.04	9.13e-01	8.61e-01	0.2	-0.18
b2122	yehQ	CDS	48	-0.04	9.49e-01	9.13e-01	0.38	-0.11
b2567	rnc	CDS	2661	-0.04	7.52e-01	6.38e-01	0.1	-0.47
b2793	syd	CDS	572	-0.04	8.74e-01	8.06e-01	0.17	-0.25
b2879	ssnA	CDS	17	-0.04	9.72e-01	9.49e-01	0.64	-0.06
b3249	mreD	CDS	1025	-0.04	8.32e-01	7.48e-01	0.12	-0.32
b3307	rpsN	CDS	42309	-0.04	9.56e-01	9.24e-01	0.38	-0.09
b4707	esrE	ncRNA	357	-0.04	9.11e-01	8.57e-01	0.2	-0.18
b0024	yaaY	CDS	44	-0.05	9.54e-01	9.21e-01	0.48	-0.1
b0176	rseP	CDS	5381	-0.05	8.31e-01	7.45e-01	0.16	-0.33
b0393	rdgC	CDS	1426	-0.05	9.33e-01	8.86e-01	0.38	-0.14
b0410	yajD	CDS	602	-0.05	8.51e-01	7.73e-01	0.16	-0.29
b0462	acrB	CDS	8931	-0.05	8.75e-01	8.08e-01	0.22	-0.24
b0638	cobC	CDS	368	-0.05	9.07e-01	8.53e-01	0.25	-0.19
b0884	infA	CDS	9927	-0.05	9.11e-01	8.59e-01	0.26	-0.18
b1314	ycjR	CDS	24	-0.05	9.48e-01	9.09e-01	0.43	-0.11
b1381	ydbH	CDS	657	-0.05	8.51e-01	7.74e-01	0.18	-0.29
b1578	insD-7	pseudo	91	-0.05	8.87e-01	8.24e-01	0.24	-0.22
b1951	rcsA	CDS	48	-0.05	9.43e-01	9.00e-01	0.39	-0.13
b2427	murR	CDS	100	-0.05	8.88e-01	8.25e-01	0.24	-0.22
b2568	lepB	CDS	3725	-0.05	8.48e-01	7.67e-01	0.17	-0.3
b3044	insC-5	CDS	69	-0.05	9.01e-01	8.45e-01	0.28	-0.2
b3287	def	CDS	2767	-0.05	8.36e-01	7.52e-01	0.15	-0.32
b3288	fmt	CDS	3818	-0.05	8.49e-01	7.69e-01	0.17	-0.29
b3496	dtpB	CDS	517	-0.05	8.66e-01	7.95e-01	0.19	-0.26
b3501	arsR	CDS	45	-0.05	9.48e-01	9.11e-01	0.45	-0.11
b3834	ubiJ	CDS	1260	-0.05	8.48e-01	7.67e-01	0.18	-0.3
b4167	nnr	CDS	653	-0.05	8.56e-01	7.82e-01	0.18	-0.28
b4281	yjhD	pseudo	31	-0.05	9.51e-01	9.16e-01	0.52	-0.11
b4337	mdtM	CDS	143	-0.05	9.17e-01	8.66e-01	0.32	-0.17
b4415	hokE	CDS	7	-0.05	9.83e-01	9.66e-01	1.19	-0.04
b0463	acrA	CDS	3114	-0.06	8.63e-01	7.91e-01	0.23	-0.26
b0736	ybgC	CDS	993	-0.06	8.58e-01	7.85e-01	0.23	-0.27
b1013	rutR	CDS	217	-0.06	8.87e-01	8.24e-01	0.27	-0.22
b1085	yceQ	CDS	1	-0.06	9.93e-01	9.80e-01	2.26	-0.02
b1525	sad	CDS	335	-0.06	8.66e-01	7.95e-01	0.24	-0.26
b1804	rnd	CDS	1215	-0.06	6.72e-01	5.38e-01	0.1	-0.62
b1814	sdaA	CDS	2816	-0.06	9.22e-01	8.72e-01	0.36	-0.16
b1974	yodB	CDS	88	-0.06	9.58e-01	9.28e-01	0.65	-0.09
b2060	wzc	CDS	15	-0.06	9.56e-01	9.24e-01	0.62	-0.1
b2093	gatB	CDS	3053	-0.06	9.34e-01	8.86e-01	0.43	-0.14
b2153	folE	CDS	2702	-0.06	8.81e-01	8.17e-01	0.26	-0.23
b2633	yfjQ	CDS	29	-0.06	9.54e-01	9.20e-01	0.57	-0.1
b2949	yqgF	CDS	799	-0.06	8.60e-01	7.86e-01	0.23	-0.27
b3053	glnE	CDS	1256	-0.06	8.23e-01	7.33e-01	0.18	-0.34
b3129	prlF	CDS	157	-0.06	8.92e-01	8.31e-01	0.28	-0.21
b3143	yraI	CDS	3	-0.06	9.93e-01	9.81e-01	2.28	-0.02
b3168	infB	CDS	24047	-0.06	8.97e-01	8.38e-01	0.27	-0.2
b3393	hofO	CDS	11	-0.06	9.63e-01	9.35e-01	0.71	-0.08
b3479	nikD	CDS	119	-0.06	9.60e-01	9.30e-01	0.71	-0.09
b3793	wzyE	CDS	621	-0.06	8.47e-01	7.66e-01	0.21	-0.3
b4401	arcA	CDS	7874	-0.06	7.46e-01	6.31e-01	0.11	-0.48
b4570	lomR	pseudo	36	-0.06	9.42e-01	8.97e-01	0.49	-0.13
b4651	yibW	pseudo	9	-0.06	9.68e-01	9.43e-01	0.86	-0.07
b0101	yacG	CDS	519	-0.07	8.52e-01	7.74e-01	0.24	-0.29
b0420	dxs	CDS	2703	-0.07	6.25e-01	4.84e-01	0.1	-0.7
b0930	asnS	CDS	14593	-0.07	8.38e-01	7.55e-01	0.23	-0.31
b1060	bssS	CDS	1207	-0.07	9.40e-01	8.96e-01	0.54	-0.13
b1280	lapB	CDS	1289	-0.07	8.30e-01	7.44e-01	0.21	-0.33
b1365	ynaK	CDS	26	-0.07	9.34e-01	8.87e-01	0.48	-0.14
b1842	holE	CDS	230	-0.07	9.29e-01	8.80e-01	0.45	-0.15
b2419	yfeK	CDS	75	-0.07	9.48e-01	9.10e-01	0.59	-0.11
b2445	yffN	CDS	13	-0.07	9.42e-01	8.98e-01	0.57	-0.13
b3208	mtgA	CDS	276	-0.07	8.41e-01	7.59e-01	0.22	-0.31
b3244	tldD	CDS	2715	-0.07	7.60e-01	6.51e-01	0.16	-0.45
b3804	hemD	CDS	986	-0.07	7.63e-01	6.55e-01	0.15	-0.45
b0200	gmhB	CDS	776	-0.08	6.74e-01	5.41e-01	0.13	-0.61
b1249	clsA	CDS	1212	-0.08	5.91e-01	4.50e-01	0.11	-0.76
b1299	puuR	CDS	291	-0.08	8.66e-01	7.96e-01	0.32	-0.26
b2200	ccmB	CDS	174	-0.08	9.45e-01	9.04e-01	0.69	-0.12
b2345	yfdF	CDS	42	-0.08	9.00e-01	8.43e-01	0.42	-0.2
b2890	lysS	CDS	11200	-0.08	8.45e-01	7.63e-01	0.28	-0.3
b3290	trkA	CDS	1631	-0.08	7.40e-01	6.20e-01	0.16	-0.5
b3354	yheU	CDS	152	-0.08	7.61e-01	6.53e-01	0.19	-0.45
b3676	yidH	CDS	107	-0.08	8.79e-01	8.13e-01	0.34	-0.24
b4175	hflC	CDS	5957	-0.08	6.85e-01	5.55e-01	0.14	-0.59
b4468	glcE	CDS	76	-0.08	9.07e-01	8.53e-01	0.45	-0.19
b0119	yacL	CDS	422	-0.09	7.71e-01	6.65e-01	0.21	-0.43
b0153	fhuB	CDS	1400	-0.09	9.48e-01	9.09e-01	0.82	-0.11
b0223	yafJ	CDS	991	-0.09	6.83e-01	5.53e-01	0.16	-0.59
b0695	kdpD	CDS	577	-0.09	8.07e-01	7.12e-01	0.24	-0.37
b1091	fabH	CDS	5965	-0.09	6.49e-01	5.11e-01	0.14	-0.66
b1204	pth	CDS	800	-0.09	8.49e-01	7.69e-01	0.32	-0.29
b1497	ydeM	CDS	22	-0.09	9.22e-01	8.72e-01	0.58	-0.16
b1548	nohA	CDS	17	-0.09	9.18e-01	8.66e-01	0.51	-0.17
b1584	speG	CDS	949	-0.09	8.20e-01	7.29e-01	0.27	-0.35
b1606	folM	CDS	310	-0.09	7.80e-01	6.78e-01	0.23	-0.42
b1835	rsmF	CDS	771	-0.09	7.66e-01	6.59e-01	0.2	-0.44
b2010	dacD	CDS	214	-0.09	8.90e-01	8.28e-01	0.41	-0.22
b2597	raiA	CDS	8004	-0.09	9.22e-01	8.72e-01	0.58	-0.16
b2617	bamE	CDS	2646	-0.09	8.01e-01	7.03e-01	0.23	-0.38
b2740	ygbN	CDS	55	-0.09	8.52e-01	7.75e-01	0.32	-0.29
b2893	dsbC	CDS	1064	-0.09	6.78e-01	5.46e-01	0.15	-0.6
b3055	ygiM	CDS	967	-0.09	8.79e-01	8.13e-01	0.39	-0.24
b3209	elbB	CDS	618	-0.09	7.78e-01	6.75e-01	0.22	-0.42
b3226	nanR	CDS	929	-0.09	7.52e-01	6.39e-01	0.18	-0.47
b3233	yhcB	CDS	3574	-0.09	8.20e-01	7.29e-01	0.25	-0.35
b3247	rng	CDS	2137	-0.09	6.23e-01	4.82e-01	0.13	-0.7
b3309	rplX	CDS	48413	-0.09	8.78e-01	8.12e-01	0.37	-0.24
b3367	nirC	CDS	540	-0.09	9.44e-01	9.02e-01	0.74	-0.12
b3787	wecC	CDS	2541	-0.09	7.04e-01	5.77e-01	0.17	-0.56
b3788	rffG	CDS	1758	-0.09	7.56e-01	6.47e-01	0.19	-0.46
b3848	yigZ	CDS	779	-0.09	7.56e-01	6.44e-01	0.19	-0.46
b3957	argE	CDS	590	-0.09	8.08e-01	7.14e-01	0.24	-0.37
b4137	cutA	CDS	209	-0.09	8.38e-01	7.55e-01	0.28	-0.31
b4332	yjiJ	CDS	64	-0.09	8.95e-01	8.36e-01	0.42	-0.21
b4715	ytiA	CDS	14	-0.09	9.39e-01	8.93e-01	0.68	-0.13
b0229	lfhA	pseudo	24	-0.1	8.98e-01	8.39e-01	0.48	-0.2
b0570	cusS	CDS	300	-0.1	7.60e-01	6.52e-01	0.21	-0.45
b0813	rhtA	CDS	216	-0.1	8.03e-01	7.07e-01	0.25	-0.38
b0868	ybjS	CDS	795	-0.1	7.21e-01	5.97e-01	0.2	-0.53
b0914	msbA	CDS	3749	-0.1	4.72e-01	3.30e-01	0.1	-0.97
b1340	smrA	CDS	275	-0.1	6.78e-01	5.46e-01	0.16	-0.6
b1828	yebQ	CDS	90	-0.1	8.89e-01	8.27e-01	0.48	-0.22
b1976	mtfA	CDS	564	-0.1	7.05e-01	5.78e-01	0.19	-0.56
b2231	gyrA	CDS	15172	-0.1	7.37e-01	6.16e-01	0.2	-0.5
b3243	aaeR	CDS	408	-0.1	6.23e-01	4.82e-01	0.14	-0.7
b3326	gspE	CDS	31	-0.1	8.87e-01	8.24e-01	0.46	-0.22
b3388	damX	CDS	6470	-0.1	6.63e-01	5.27e-01	0.15	-0.63
b3405	ompR	CDS	1499	-0.1	7.44e-01	6.26e-01	0.21	-0.49
b3699	gyrB	CDS	6909	-0.1	7.56e-01	6.45e-01	0.21	-0.46
b3822	recQ	CDS	1529	-0.1	6.76e-01	5.43e-01	0.16	-0.61
b4233	mpl	CDS	2955	-0.1	7.83e-01	6.82e-01	0.23	-0.41
b4295	yjhU	CDS	1331	-0.1	7.88e-01	6.88e-01	0.26	-0.4
b4361	dnaC	CDS	456	-0.1	6.76e-01	5.43e-01	0.17	-0.61
b4416	rybA	ncRNA	991	-0.1	8.94e-01	8.35e-01	0.48	-0.21
b4472	yhdP	CDS	2087	-0.1	6.47e-01	5.09e-01	0.16	-0.66
b4519	icdC	pseudo	2168	-0.1	8.80e-01	8.14e-01	0.42	-0.24
b0080	cra	CDS	2042	-0.11	6.73e-01	5.39e-01	0.18	-0.61
b0190	yaeQ	CDS	493	-0.11	6.49e-01	5.11e-01	0.16	-0.66
b0426	yajQ	CDS	4866	-0.11	8.57e-01	7.83e-01	0.41	-0.28
b0440	hupB	CDS	16191	-0.11	7.89e-01	6.90e-01	0.27	-0.4
b0660	ybeZ	CDS	2210	-0.11	6.90e-01	5.62e-01	0.2	-0.58
b0807	rlmF	CDS	935	-0.11	7.56e-01	6.47e-01	0.25	-0.46
b1288	fabI	CDS	11901	-0.11	7.97e-01	7.00e-01	0.28	-0.39
b1337	abgB	CDS	25	-0.11	9.09e-01	8.55e-01	0.58	-0.18
b1523	yneG	CDS	197	-0.11	7.67e-01	6.61e-01	0.26	-0.44
b1714	pheS	CDS	4276	-0.11	7.82e-01	6.81e-01	0.26	-0.41
b1768	pncA	CDS	826	-0.11	7.44e-01	6.25e-01	0.23	-0.49
b2008	yeeA	CDS	275	-0.11	8.23e-01	7.34e-01	0.31	-0.34
b2074	mdtA	CDS	191	-0.11	8.08e-01	7.14e-01	0.3	-0.37
b2082	ogrK	CDS	62	-0.11	9.01e-01	8.44e-01	0.55	-0.2
b2398	yfeC	CDS	251	-0.11	8.41e-01	7.59e-01	0.35	-0.31
b2689	yqaA	CDS	865	-0.11	4.78e-01	3.37e-01	0.11	-0.96
b2861	insC-4	CDS	126	-0.11	7.56e-01	6.47e-01	0.25	-0.46
b2963	mltC	CDS	716	-0.11	6.65e-01	5.30e-01	0.18	-0.63
b3063	ttdT	CDS	19	-0.11	9.26e-01	8.76e-01	0.67	-0.16
b3197	kdsD	CDS	1367	-0.11	4.74e-01	3.32e-01	0.11	-0.97
b3306	rpsH	CDS	36738	-0.11	8.50e-01	7.71e-01	0.39	-0.29
b3363	ppiA	CDS	1573	-0.11	8.35e-01	7.51e-01	0.35	-0.32
b3473	yhhS	CDS	556	-0.11	5.98e-01	4.56e-01	0.15	-0.75
b3608	gpsA	CDS	4944	-0.11	7.55e-01	6.44e-01	0.24	-0.46
b3634	coaD	CDS	582	-0.11	7.96e-01	6.98e-01	0.28	-0.39
b3674	yidF	CDS	90	-0.11	8.47e-01	7.65e-01	0.38	-0.3
b4593	ymgI	CDS	8	-0.11	9.56e-01	9.23e-01	1.1	-0.1
b0360	insC-1	CDS	126	-0.12	7.45e-01	6.28e-01	0.25	-0.48
b0605	ahpC	CDS	9525	-0.12	7.21e-01	5.97e-01	0.22	-0.53
b0634	mrdB	CDS	1711	-0.12	6.23e-01	4.83e-01	0.18	-0.7
b0683	fur	CDS	3944	-0.12	5.24e-01	3.81e-01	0.13	-0.88
b0787	ybhM	CDS	42	-0.12	8.75e-01	8.08e-01	0.48	-0.24
b0822	ybiV	CDS	476	-0.12	6.85e-01	5.56e-01	0.21	-0.59
b0911	rpsA	CDS	123670	-0.12	8.37e-01	7.53e-01	0.38	-0.31
b1347	rcbA	CDS	7	-0.12	9.38e-01	8.91e-01	0.89	-0.14
b1403	insC-2	CDS	126	-0.12	7.44e-01	6.25e-01	0.25	-0.49
b1997	insC-3	CDS	126	-0.12	7.44e-01	6.27e-01	0.25	-0.49
b2152	yeiB	CDS	879	-0.12	7.75e-01	6.71e-01	0.28	-0.42
b3035	tolC	CDS	7248	-0.12	7.72e-01	6.68e-01	0.29	-0.43
b3150	yraP	CDS	1201	-0.12	4.87e-01	3.46e-01	0.12	-0.94
b3227	dcuD	CDS	15	-0.12	9.29e-01	8.79e-01	0.78	-0.15
b3809	dapF	CDS	2323	-0.12	6.16e-01	4.75e-01	0.17	-0.71
b4272	insC-6	CDS	126	-0.12	7.45e-01	6.29e-01	0.25	-0.48
b4422	rdlB	ncRNA	7	-0.12	9.47e-01	9.08e-01	1.08	-0.12
b4748	ynfT	CDS	278	-0.12	9.47e-01	9.08e-01	1.05	-0.12
b0070	setA	CDS	330	-0.13	6.49e-01	5.11e-01	0.21	-0.66
b0098	secA	CDS	9462	-0.13	6.14e-01	4.73e-01	0.18	-0.72
b0303	rclB	CDS	9	-0.13	9.29e-01	8.80e-01	0.86	-0.15
b0452	tesB	CDS	571	-0.13	7.01e-01	5.73e-01	0.24	-0.56
b0892	rarA	CDS	1421	-0.13	7.53e-01	6.41e-01	0.28	-0.47
b0929	ompF	CDS	47101	-0.13	8.99e-01	8.41e-01	0.64	-0.2
b0959	sxy	CDS	177	-0.13	7.18e-01	5.94e-01	0.25	-0.53
b1095	fabF	CDS	21160	-0.13	7.24e-01	6.00e-01	0.25	-0.52
b1098	tmk	CDS	718	-0.13	5.81e-01	4.39e-01	0.16	-0.77
b1618	uidR	CDS	437	-0.13	7.52e-01	6.39e-01	0.27	-0.47
b1831	proQ	CDS	8327	-0.13	7.09e-01	5.83e-01	0.23	-0.55
b1865	nudB	CDS	1522	-0.13	6.02e-01	4.61e-01	0.18	-0.74
b2077	mdtD	CDS	117	-0.13	7.85e-01	6.84e-01	0.32	-0.41
b2405	xapR	CDS	194	-0.13	7.09e-01	5.84e-01	0.24	-0.55
b2562	yfhL	CDS	166	-0.13	8.53e-01	7.77e-01	0.45	-0.28
b2569	lepA	CDS	6742	-0.13	6.27e-01	4.87e-01	0.18	-0.7
b2818	argA	CDS	455	-0.13	7.90e-01	6.91e-01	0.32	-0.4
b2881	xdhD	CDS	126	-0.13	7.14e-01	5.90e-01	0.25	-0.54
b3042	ubiK	CDS	1805	-0.13	6.60e-01	5.23e-01	0.21	-0.64
b3126	garL	CDS	19	-0.13	9.03e-01	8.48e-01	0.69	-0.19
b3176	glmM	CDS	4931	-0.13	7.89e-01	6.90e-01	0.33	-0.4
b3353	yheT	CDS	744	-0.13	6.33e-01	4.93e-01	0.19	-0.69
b3357	crp	CDS	5888	-0.13	5.33e-01	3.90e-01	0.15	-0.86
b3441	yhhY	CDS	194	-0.13	7.46e-01	6.31e-01	0.27	-0.48
b3455	livG	CDS	326	-0.13	7.39e-01	6.19e-01	0.26	-0.5
b3645	dinD	CDS	156	-0.13	8.56e-01	7.82e-01	0.47	-0.28
b4113	basR	CDS	220	-0.13	7.32e-01	6.11e-01	0.25	-0.51
b4411	ecnB	CDS	608	-0.13	7.76e-01	6.73e-01	0.3	-0.42
b4486	yjiV	pseudo	421	-0.13	6.42e-01	5.04e-01	0.2	-0.67
b0381	ddlA	CDS	2218	-0.14	6.40e-01	5.03e-01	0.21	-0.67
b0557	borD	CDS	3214	-0.14	9.38e-01	8.91e-01	1.05	-0.14
b1018	efeO	CDS	1949	-0.14	9.01e-01	8.45e-01	0.73	-0.2
b1177	ycgJ	CDS	465	-0.14	6.64e-01	5.28e-01	0.22	-0.63
b1316	ycjT	CDS	63	-0.14	7.37e-01	6.17e-01	0.28	-0.5
b1727	hxpB	CDS	590	-0.14	8.01e-01	7.04e-01	0.36	-0.38
b3333	gspL	CDS	32	-0.14	8.41e-01	7.58e-01	0.44	-0.31
b3811	xerC	CDS	1267	-0.14	3.52e-01	2.22e-01	0.12	-1.22
b4084	alsK	CDS	56	-0.14	7.54e-01	6.42e-01	0.3	-0.46
b4480	hdfR	CDS	479	-0.14	5.01e-01	3.60e-01	0.16	-0.92
b4729	ykgV	CDS	25	-0.14	8.50e-01	7.72e-01	0.5	-0.29
b0028	fkpB	CDS	1215	-0.15	4.50e-01	3.09e-01	0.15	-1.02
b0187	yaeR	CDS	287	-0.15	5.76e-01	4.34e-01	0.2	-0.78
b0222	lpcA	CDS	1828	-0.15	7.64e-01	6.56e-01	0.33	-0.45
b0835	rimO	CDS	1896	-0.15	8.09e-01	7.15e-01	0.4	-0.36
b1607	ydgC	CDS	162	-0.15	7.56e-01	6.45e-01	0.33	-0.46
b2190	yejO	pseudo	891	-0.15	4.54e-01	3.12e-01	0.15	-1.01
b2325	yfcL	CDS	1176	-0.15	5.24e-01	3.81e-01	0.17	-0.88
b2346	mlaA	CDS	2499	-0.15	7.09e-01	5.84e-01	0.27	-0.55
b2525	fdx	CDS	1081	-0.15	6.97e-01	5.69e-01	0.27	-0.57
b2553	glnB	CDS	1264	-0.15	6.74e-01	5.41e-01	0.24	-0.61
b2637	yfjT	CDS	28	-0.15	8.49e-01	7.70e-01	0.5	-0.29
b2892	recJ	CDS	2307	-0.15	3.51e-01	2.21e-01	0.13	-1.22
b3304	rplR	CDS	30234	-0.15	8.09e-01	7.15e-01	0.42	-0.37
b3395	hofM	CDS	46	-0.15	7.77e-01	6.74e-01	0.36	-0.42
b3789	rffH	CDS	1534	-0.15	5.43e-01	4.00e-01	0.18	-0.84
b4012	yjaB	CDS	80	-0.15	7.75e-01	6.72e-01	0.36	-0.42
b4226	ppa	CDS	19570	-0.15	7.85e-01	6.85e-01	0.36	-0.41
b4373	rimI	CDS	647	-0.15	5.53e-01	4.10e-01	0.19	-0.82
b4705	mntS	CDS	442	-0.15	7.56e-01	6.45e-01	0.33	-0.46
b0025	ribF	CDS	2907	-0.16	2.29e-01	1.26e-01	0.1	-1.53
b0858	ybjO	CDS	137	-0.16	7.36e-01	6.16e-01	0.31	-0.5
b0956	matP	CDS	320	-0.16	6.68e-01	5.32e-01	0.25	-0.62
b1273	yciN	CDS	937	-0.16	6.85e-01	5.56e-01	0.27	-0.59
b1654	grxD	CDS	3842	-0.16	5.26e-01	3.84e-01	0.18	-0.87
b1656	sodB	CDS	4881	-0.16	7.50e-01	6.36e-01	0.34	-0.47
b2202	napC	CDS	430	-0.16	8.92e-01	8.31e-01	0.75	-0.21
b2479	gcvR	CDS	927	-0.16	3.32e-01	2.05e-01	0.13	-1.27
b3310	rplN	CDS	52829	-0.16	7.38e-01	6.18e-01	0.32	-0.5
b3327	gspF	CDS	21	-0.16	8.41e-01	7.58e-01	0.52	-0.31
b3663	yicN	CDS	232	-0.16	6.02e-01	4.61e-01	0.22	-0.74
b3861	yihF	CDS	74	-0.16	8.04e-01	7.08e-01	0.44	-0.38
b4428	hokB	CDS	126	-0.16	8.81e-01	8.16e-01	0.67	-0.23
b4523	yciX	CDS	268	-0.16	7.71e-01	6.65e-01	0.36	-0.43
b0002	thrA	CDS	4920	-0.17	6.37e-01	4.98e-01	0.25	-0.68
b0195	trmO	CDS	885	-0.17	4.61e-01	3.21e-01	0.17	-0.99
b0573	cusF	CDS	15	-0.17	8.71e-01	8.02e-01	0.7	-0.25
b0785	moaE	CDS	479	-0.17	6.68e-01	5.33e-01	0.27	-0.62
b1479	maeA	CDS	4116	-0.17	5.57e-01	4.14e-01	0.21	-0.82
b1793	yoaF	CDS	194	-0.17	6.23e-01	4.82e-01	0.24	-0.7
b2314	dedD	CDS	1323	-0.17	5.08e-01	3.67e-01	0.19	-0.9
b2380	ypdA	CDS	619	-0.17	4.96e-01	3.55e-01	0.19	-0.92
b2515	ispG	CDS	4497	-0.17	3.33e-01	2.06e-01	0.13	-1.26
b3260	dusB	CDS	10206	-0.17	6.67e-01	5.31e-01	0.27	-0.63
b3338	chiA	CDS	389	-0.17	5.84e-01	4.42e-01	0.22	-0.77
b3394	hofN	CDS	12	-0.17	8.87e-01	8.24e-01	0.74	-0.22
b3456	livM	CDS	557	-0.17	5.64e-01	4.22e-01	0.21	-0.8
b3481	nikR	CDS	217	-0.17	6.64e-01	5.29e-01	0.27	-0.63
b3652	recG	CDS	1849	-0.17	6.77e-01	5.44e-01	0.28	-0.61
b3680	yidL	CDS	25	-0.17	8.25e-01	7.36e-01	0.52	-0.34
b3792	wzxE	CDS	1031	-0.17	5.47e-01	4.05e-01	0.2	-0.83
b3810	yigA	CDS	1079	-0.17	3.42e-01	2.14e-01	0.14	-1.24
b3959	argB	CDS	241	-0.17	7.38e-01	6.19e-01	0.35	-0.5
b4180	rlmB	CDS	1195	-0.17	6.29e-01	4.89e-01	0.24	-0.69
b4611	sibE	ncRNA	259	-0.17	7.33e-01	6.12e-01	0.34	-0.51
b0503	selU	CDS	345	-0.18	6.08e-01	4.67e-01	0.25	-0.73
b1771	ydjG	CDS	78	-0.18	6.55e-01	5.18e-01	0.29	-0.65
b2119	yehL	CDS	17	-0.18	8.31e-01	7.45e-01	0.56	-0.33
b2409	yfeR	CDS	105	-0.18	6.06e-01	4.65e-01	0.24	-0.73
b2760	casA	CDS	45	-0.18	7.85e-01	6.85e-01	0.45	-0.41
b2865	ygeR	CDS	576	-0.18	4.92e-01	3.52e-01	0.19	-0.93
b2897	sdhE	CDS	696	-0.18	5.88e-01	4.46e-01	0.24	-0.76
b3036	ygiA	CDS	312	-0.18	4.72e-01	3.30e-01	0.18	-0.97
b3305	rplF	CDS	50353	-0.18	7.64e-01	6.56e-01	0.41	-0.45
b3783	rho	CDS	20447	-0.18	4.09e-01	2.72e-01	0.16	-1.1
b3938	metJ	CDS	1143	-0.18	7.83e-01	6.83e-01	0.44	-0.41
b4537	yecJ	CDS	997	-0.18	7.40e-01	6.21e-01	0.37	-0.49
b0096	lpxC	CDS	17636	-0.19	2.06e-01	1.10e-01	0.12	-1.6
b0102	zapD	CDS	1021	-0.19	5.87e-01	4.45e-01	0.25	-0.76
b0143	pcnB	CDS	5928	-0.19	1.27e-01	6.03e-02	0.1	-1.88
b0369	hemB	CDS	1984	-0.19	6.23e-01	4.82e-01	0.27	-0.7
b0402	proY	CDS	1395	-0.19	3.58e-01	2.27e-01	0.16	-1.21
b0416	nusB	CDS	4395	-0.19	5.58e-01	4.15e-01	0.23	-0.82
b0517	allD	CDS	7	-0.19	8.71e-01	8.03e-01	0.76	-0.25
