Locus_tag	Gene_name	Gene_type	baseMean	log2FC	padj	pvalue	lfcSE	stat
b3910	yiiM	CDS	406	0.02	9.54e-01	9.28e-01	0.21	0.09
b4136	dsbD	CDS	842	0.02	9.50e-01	9.22e-01	0.24	0.1
b4697	yrdF	pseudo	45	0.02	9.78e-01	9.64e-01	0.36	0.05
b0299	insF-1	CDS	110	0.01	9.67e-01	9.46e-01	0.2	0.07
b0316	yahB	CDS	156	0.01	9.82e-01	9.69e-01	0.38	0.04
b0525	ppiB	CDS	6547	0.01	9.93e-01	9.87e-01	0.33	0.02
b0676	nagC	CDS	1746	0.01	9.81e-01	9.68e-01	0.14	0.04
b1916	sdiA	CDS	427	0.01	9.95e-01	9.89e-01	0.51	0.01
b2270	yfbK	CDS	25	0.01	9.85e-01	9.74e-01	0.44	0.03
b2715	ascF	CDS	137	0.01	9.92e-01	9.85e-01	0.37	0.02
b3141	agaI	CDS	17	0.01	9.87e-01	9.76e-01	0.46	0.03
b3812	yigB	CDS	788	0.01	9.61e-01	9.39e-01	0.13	0.08
b3899	frvB	CDS	18	0.01	9.93e-01	9.87e-01	0.49	0.02
b4324	uxuR	CDS	653	0.01	9.90e-01	9.82e-01	0.24	0.02
b4334	yjiL	CDS	31	0.01	9.87e-01	9.78e-01	0.5	0.03
b4491	ycgH	pseudo	195	0.01	9.84e-01	9.72e-01	0.22	0.03
b0248	yafX	CDS	1	0	1.00e+00	1.00e+00	6.6	0
b0493	ybbO	CDS	553	0	9.89e-01	9.81e-01	0.21	-0.02
b0642	leuS	CDS	11572	0	9.95e-01	9.90e-01	0.28	0.01
b0831	gsiC	CDS	646	0	1.00e+00	9.97e-01	0.67	0
b1106	thiK	CDS	759	0	1.00e+00	9.98e-01	0.19	0
b1221	narL	CDS	924	0	1.00e+00	9.99e-01	0.23	0
b1472	yddL	CDS	0	0	1.00e+00	1.00e+00	6.77	0
b2450	yffS	CDS	516	0	9.95e-01	9.90e-01	0.35	0.01
b2472	dapE	CDS	1181	0	9.92e-01	9.85e-01	0.19	0.02
b3119	tdcR	CDS	1	0	1.00e+00	1.00e+00	6.77	0
b3173	yhbX	CDS	82	0	9.93e-01	9.87e-01	0.28	-0.02
b3391	hofQ	CDS	55	0	1.00e+00	9.97e-01	0.31	0
b3647	ligB	CDS	89	0	1.00e+00	9.96e-01	0.33	0.01
b4042	dgkA	CDS	632	0	9.95e-01	9.90e-01	0.34	-0.01
b4215	ytfI	CDS	30	0	1.00e+00	9.97e-01	0.49	0
b4278	insG	CDS	270	0	9.93e-01	9.87e-01	0.25	0.02
b4455	hokA	CDS	1	0	1.00e+00	1.00e+00	3.62	0
b4590	ybfK	CDS	0	0	1.00e+00	1.00e+00	6.77	0
b4622	ytcA	CDS	0	0	1.00e+00	1.00e+00	6.77	0
b4626	ykfN	pseudo	0	0	1.00e+00	1.00e+00	6.77	0
b4647	mokA	pseudo	1	0	1.00e+00	1.00e+00	3.62	0
b4649	ysaD	pseudo	1	0	1.00e+00	1.00e+00	3.2	0
b4674	ynbG	CDS	0	0	1.00e+00	1.00e+00	6.77	0
b4682	yqcG	CDS	0	0	1.00e+00	1.00e+00	6.77	0
b4701	sokX	ncRNA	0	0	1.00e+00	1.00e+00	6.77	0
b0466	ybaM	CDS	97	-0.01	9.70e-01	9.54e-01	0.22	-0.06
b1451	yncD	CDS	887	-0.01	9.84e-01	9.71e-01	0.32	-0.04
b1812	pabB	CDS	427	-0.01	9.88e-01	9.79e-01	0.24	-0.03
b1861	ruvA	CDS	492	-0.01	9.86e-01	9.76e-01	0.21	-0.03
b1928	yedD	CDS	1118	-0.01	9.90e-01	9.81e-01	0.22	-0.02
b2042	galF	CDS	6904	-0.01	9.88e-01	9.78e-01	0.32	-0.03
b2831	mutH	CDS	209	-0.01	9.86e-01	9.75e-01	0.31	-0.03
b2918	argK	CDS	22	-0.01	9.93e-01	9.87e-01	0.45	-0.02
b3678	yidJ	CDS	42	-0.01	9.92e-01	9.85e-01	0.38	-0.02
b3875	ompL	CDS	5	-0.01	9.98e-01	9.93e-01	1.17	-0.01
b4386	lplA	CDS	412	-0.01	9.84e-01	9.71e-01	0.2	-0.04
b4634	aaaD	pseudo	7	-0.01	9.99e-01	9.95e-01	0.92	-0.01
b4661	yfcU	pseudo	131	-0.01	9.88e-01	9.79e-01	0.39	-0.03
b0060	polB	CDS	603	-0.02	9.75e-01	9.59e-01	0.29	-0.05
b0154	hemL	CDS	3401	-0.02	9.85e-01	9.73e-01	0.45	-0.03
b0437	clpP	CDS	4305	-0.02	9.47e-01	9.16e-01	0.18	-0.11
b0923	mukE	CDS	1007	-0.02	9.27e-01	8.92e-01	0.17	-0.14
b1293	sapB	CDS	481	-0.02	9.44e-01	9.12e-01	0.14	-0.11
b1994	insH-6	CDS	624	-0.02	9.54e-01	9.28e-01	0.21	-0.09
b2168	fruK	CDS	2846	-0.02	9.92e-01	9.85e-01	1	-0.02
b2364	dsdC	CDS	132	-0.02	9.70e-01	9.54e-01	0.39	-0.06
b2477	bamC	CDS	6267	-0.02	8.66e-01	8.06e-01	0.07	-0.25
b2519	pbpC	CDS	411	-0.02	9.69e-01	9.52e-01	0.25	-0.06
b2554	glrR	CDS	636	-0.02	9.51e-01	9.23e-01	0.17	-0.1
b2734	pphB	CDS	30	-0.02	9.69e-01	9.51e-01	0.38	-0.06
b3106	yhaK	CDS	51	-0.02	9.81e-01	9.68e-01	0.39	-0.04
b3803	hemX	CDS	2101	-0.02	9.52e-01	9.26e-01	0.18	-0.09
b4080	mdtP	CDS	21	-0.02	9.81e-01	9.67e-01	0.51	-0.04
b4539	yoeB	CDS	433	-0.02	9.57e-01	9.33e-01	0.23	-0.08
b4730	yahV	CDS	3	-0.02	9.98e-01	9.94e-01	1.95	-0.01
b0356	frmA	CDS	1229	-0.03	9.48e-01	9.18e-01	0.28	-0.1
b0892	rarA	CDS	1421	-0.03	9.47e-01	9.16e-01	0.28	-0.1
b1108	ycfP	CDS	2178	-0.03	9.41e-01	9.09e-01	0.3	-0.11
b1113	ldtC	CDS	338	-0.03	9.70e-01	9.53e-01	0.46	-0.06
b1296	puuP	CDS	130	-0.03	9.66e-01	9.44e-01	0.44	-0.07
b1418	cybB	CDS	999	-0.03	8.84e-01	8.31e-01	0.16	-0.21
b2017	yefM	CDS	200	-0.03	9.50e-01	9.21e-01	0.35	-0.1
b2291	yfbR	CDS	309	-0.03	9.06e-01	8.61e-01	0.18	-0.18
b2425	cysP	CDS	4335	-0.03	9.87e-01	9.78e-01	1.1	-0.03
b3204	ptsN	CDS	1771	-0.03	8.99e-01	8.50e-01	0.18	-0.19
b3409	feoB	CDS	8429	-0.03	9.72e-01	9.56e-01	0.62	-0.06
b3832	rmuC	CDS	457	-0.03	9.67e-01	9.48e-01	0.49	-0.07
b3915	fieF	CDS	916	-0.03	8.95e-01	8.46e-01	0.17	-0.19
b4159	mscM	CDS	1536	-0.03	9.15e-01	8.74e-01	0.22	-0.16
b4174	hflK	CDS	7083	-0.03	8.67e-01	8.07e-01	0.11	-0.24
b4499	yehH	pseudo	70	-0.03	9.48e-01	9.18e-01	0.27	-0.1
b0006	yaaA	CDS	850	-0.04	9.10e-01	8.66e-01	0.26	-0.17
b0049	apaH	CDS	906	-0.04	9.12e-01	8.68e-01	0.24	-0.17
b0103	coaE	CDS	471	-0.04	9.14e-01	8.72e-01	0.22	-0.16
b0422	xseB	CDS	598	-0.04	9.08e-01	8.63e-01	0.22	-0.17
b0542	renD	pseudo	150	-0.04	8.92e-01	8.42e-01	0.18	-0.2
b0578	nfsB	CDS	2207	-0.04	9.28e-01	8.92e-01	0.27	-0.14
b0930	asnS	CDS	14593	-0.04	9.09e-01	8.64e-01	0.23	-0.17
b1208	ispE	CDS	2442	-0.04	9.41e-01	9.08e-01	0.36	-0.12
b1280	lapB	CDS	1289	-0.04	9.02e-01	8.55e-01	0.21	-0.18
b1292	sapC	CDS	352	-0.04	8.82e-01	8.29e-01	0.18	-0.22
b1380	ldhA	CDS	465	-0.04	9.67e-01	9.47e-01	0.55	-0.07
b2044	wcaL	CDS	81	-0.04	9.48e-01	9.17e-01	0.37	-0.1
b2237	inaA	CDS	511	-0.04	9.21e-01	8.81e-01	0.27	-0.15
b2268	rbn	CDS	421	-0.04	8.88e-01	8.37e-01	0.2	-0.21
b2274	yfbO	CDS	17	-0.04	9.70e-01	9.53e-01	0.61	-0.06
b2283	nuoG	CDS	8965	-0.04	8.84e-01	8.32e-01	0.21	-0.21
b2318	truA	CDS	502	-0.04	8.77e-01	8.20e-01	0.18	-0.23
b2344	fadL	CDS	3739	-0.04	9.66e-01	9.44e-01	0.58	-0.07
b2423	cysW	CDS	1989	-0.04	9.85e-01	9.73e-01	1.05	-0.03
b2443	yffL	CDS	99	-0.04	9.21e-01	8.81e-01	0.3	-0.15
b2502	ppx	CDS	1750	-0.04	9.13e-01	8.71e-01	0.26	-0.16
b3202	rpoN	CDS	4199	-0.04	8.67e-01	8.08e-01	0.15	-0.24
b3241	aaeA	CDS	57	-0.04	9.21e-01	8.83e-01	0.28	-0.15
b3280	yrdB	CDS	527	-0.04	9.51e-01	9.23e-01	0.46	-0.1
b3897	frvR	CDS	38	-0.04	9.48e-01	9.17e-01	0.41	-0.1
b4186	yjfC	CDS	28	-0.04	9.57e-01	9.33e-01	0.42	-0.08
b4206	ytfB	CDS	949	-0.04	8.95e-01	8.45e-01	0.21	-0.2
b4729	ykgV	CDS	25	-0.04	9.55e-01	9.31e-01	0.45	-0.09
b0042	fixB	CDS	12	-0.05	9.54e-01	9.29e-01	0.62	-0.09
b0251	yafY	CDS	28	-0.05	9.51e-01	9.24e-01	0.5	-0.1
b0590	fepD	CDS	590	-0.05	9.71e-01	9.55e-01	0.82	-0.06
b0924	mukB	CDS	7628	-0.05	8.55e-01	7.89e-01	0.19	-0.27
b1279	lapA	CDS	700	-0.05	8.23e-01	7.50e-01	0.15	-0.32
b1291	sapD	CDS	782	-0.05	7.75e-01	6.86e-01	0.13	-0.4
b1833	yebS	CDS	434	-0.05	9.12e-01	8.68e-01	0.28	-0.17
b1952	dsrB	CDS	158	-0.05	9.30e-01	8.96e-01	0.4	-0.13
b2412	zipA	CDS	3624	-0.05	8.55e-01	7.89e-01	0.2	-0.27
b2525	fdx	CDS	1081	-0.05	9.09e-01	8.65e-01	0.27	-0.17
b2812	tcdA	CDS	663	-0.05	8.61e-01	7.99e-01	0.2	-0.26
b3009	yghB	CDS	763	-0.05	8.91e-01	8.40e-01	0.24	-0.2
b3375	frlR	CDS	327	-0.05	9.14e-01	8.72e-01	0.3	-0.16
b3696	yidX	CDS	100	-0.05	9.21e-01	8.83e-01	0.35	-0.15
b4001	yjaH	CDS	1353	-0.05	9.21e-01	8.83e-01	0.34	-0.15
b4173	hflX	CDS	4590	-0.05	7.98e-01	7.16e-01	0.14	-0.36
b4486	yjiV	pseudo	421	-0.05	8.60e-01	7.97e-01	0.19	-0.26
b4500	yfaS	pseudo	105	-0.05	9.26e-01	8.90e-01	0.33	-0.14
b0603	ybdO	CDS	24	-0.06	9.62e-01	9.40e-01	0.75	-0.08
b0741	pal	CDS	15496	-0.06	8.74e-01	8.16e-01	0.24	-0.23
b0817	mntR	CDS	570	-0.06	8.72e-01	8.14e-01	0.23	-0.24
b0835	rimO	CDS	1896	-0.06	9.16e-01	8.75e-01	0.4	-0.16
b1658	purR	CDS	3743	-0.06	8.25e-01	7.53e-01	0.21	-0.31
b1874	cutC	CDS	713	-0.06	9.27e-01	8.91e-01	0.47	-0.14
b2057	wcaC	CDS	13	-0.06	9.57e-01	9.34e-01	0.74	-0.08
b2821	ptrA	CDS	1322	-0.06	8.68e-01	8.09e-01	0.25	-0.24
b3094	exuR	CDS	1131	-0.06	8.52e-01	7.84e-01	0.23	-0.27
b3189	murA	CDS	4623	-0.06	9.12e-01	8.69e-01	0.33	-0.17
b4097	phnK	CDS	5	-0.06	9.67e-01	9.47e-01	0.98	-0.07
b4124	dcuR	CDS	396	-0.06	8.49e-01	7.79e-01	0.23	-0.28
b0070	setA	CDS	330	-0.07	8.06e-01	7.26e-01	0.21	-0.35
b0311	betA	CDS	525	-0.07	9.13e-01	8.70e-01	0.46	-0.16
b0687	seqA	CDS	2015	-0.07	8.23e-01	7.50e-01	0.23	-0.32
b1035	ycdY	CDS	1379	-0.07	7.98e-01	7.15e-01	0.19	-0.37
b1193	emtA	CDS	805	-0.07	8.59e-01	7.96e-01	0.27	-0.26
b1434	sutR	CDS	117	-0.07	8.95e-01	8.45e-01	0.34	-0.19
b2011	sbcB	CDS	863	-0.07	7.08e-01	6.04e-01	0.14	-0.52
b2063	yegH	CDS	798	-0.07	8.06e-01	7.26e-01	0.2	-0.35
b2224	atoB	CDS	26	-0.07	9.13e-01	8.71e-01	0.4	-0.16
b2486	hyfF	CDS	43	-0.07	9.05e-01	8.60e-01	0.42	-0.18
b2515	ispG	CDS	4497	-0.07	6.85e-01	5.77e-01	0.13	-0.56
b2699	recA	CDS	7153	-0.07	7.13e-01	6.11e-01	0.14	-0.51
b2784	relA	CDS	2251	-0.07	6.33e-01	5.18e-01	0.11	-0.65
b3076	ebgA	CDS	111	-0.07	9.52e-01	9.26e-01	0.8	-0.09
b3191	mlaB	CDS	1158	-0.07	8.35e-01	7.63e-01	0.23	-0.3
b3607	cysE	CDS	1866	-0.07	7.87e-01	7.02e-01	0.19	-0.38
b3609	secB	CDS	4966	-0.07	8.59e-01	7.94e-01	0.29	-0.26
b3810	yigA	CDS	1079	-0.07	7.02e-01	5.98e-01	0.14	-0.53
b4222	ytfP	CDS	1086	-0.07	8.53e-01	7.85e-01	0.25	-0.27
b4363	yjjB	CDS	64	-0.07	9.05e-01	8.59e-01	0.39	-0.18
b4558	yifL	CDS	564	-0.07	8.82e-01	8.29e-01	0.31	-0.22
b4756	yqiD	CDS	110	-0.07	9.50e-01	9.21e-01	0.66	-0.1
b0223	yafJ	CDS	991	-0.08	7.02e-01	5.98e-01	0.16	-0.53
b0481	ybaK	CDS	416	-0.08	8.61e-01	7.99e-01	0.32	-0.25
b0498	ybbC	CDS	54	-0.08	8.85e-01	8.33e-01	0.38	-0.21
b0970	yccA	CDS	5634	-0.08	8.74e-01	8.16e-01	0.35	-0.23
b0984	gfcD	CDS	79	-0.08	8.54e-01	7.88e-01	0.3	-0.27
b1157	stfE	pseudo	6	-0.08	9.63e-01	9.41e-01	1.04	-0.07
b1662	ribC	CDS	1642	-0.08	7.68e-01	6.79e-01	0.19	-0.41
b1741	cho	CDS	312	-0.08	8.74e-01	8.17e-01	0.35	-0.23
b2119	yehL	CDS	17	-0.08	9.22e-01	8.85e-01	0.56	-0.14
b2317	dedA	CDS	484	-0.08	7.62e-01	6.72e-01	0.19	-0.42
b2492	focB	CDS	39	-0.08	9.18e-01	8.77e-01	0.49	-0.15
b2526	hscA	CDS	3688	-0.08	8.14e-01	7.38e-01	0.24	-0.33
b3811	xerC	CDS	1267	-0.08	6.05e-01	4.88e-01	0.11	-0.69
b4210	ytfF	CDS	208	-0.08	8.49e-01	7.80e-01	0.3	-0.28
b0956	matP	CDS	320	-0.09	7.88e-01	7.04e-01	0.25	-0.38
b1114	mfd	CDS	3112	-0.09	7.69e-01	6.80e-01	0.23	-0.41
b1219	ychN	CDS	1083	-0.09	8.15e-01	7.39e-01	0.27	-0.33
b1303	pspF	CDS	186	-0.09	8.59e-01	7.96e-01	0.35	-0.26
b1618	uidR	CDS	437	-0.09	8.09e-01	7.30e-01	0.27	-0.35
b2055	wcaE	CDS	8	-0.09	9.45e-01	9.13e-01	0.86	-0.11
b2132	bglX	CDS	1726	-0.09	7.81e-01	6.95e-01	0.24	-0.39
b2418	pdxK	CDS	830	-0.09	8.48e-01	7.79e-01	0.31	-0.28
b2527	hscB	CDS	952	-0.09	7.83e-01	6.97e-01	0.23	-0.39
b2563	acpS	CDS	444	-0.09	8.24e-01	7.52e-01	0.28	-0.32
b2600	tyrA	CDS	845	-0.09	7.52e-01	6.60e-01	0.2	-0.44
b2792	yqcC	CDS	157	-0.09	7.82e-01	6.96e-01	0.23	-0.39
b3475	acpT	CDS	540	-0.09	7.87e-01	7.03e-01	0.23	-0.38
b4000	hupA	CDS	9960	-0.09	8.71e-01	8.12e-01	0.38	-0.24
b4197	ulaE	CDS	57	-0.09	8.54e-01	7.88e-01	0.32	-0.27
b4221	tamB	CDS	2217	-0.09	6.21e-01	5.04e-01	0.13	-0.67
b4290	fecB	CDS	553	-0.09	9.26e-01	8.90e-01	0.64	-0.14
b4440	ryfA	ncRNA	231	-0.09	8.90e-01	8.39e-01	0.46	-0.2
b0256	insI-1	CDS	176	-0.1	6.79e-01	5.69e-01	0.17	-0.57
b0555	rrrD	CDS	55	-0.1	8.61e-01	7.98e-01	0.4	-0.26
b0638	cobC	CDS	368	-0.1	7.72e-01	6.83e-01	0.24	-0.41
b0675	umpH	CDS	1831	-0.1	6.84e-01	5.75e-01	0.18	-0.56
b1021	pgaD	CDS	41	-0.1	8.54e-01	7.87e-01	0.38	-0.27
b1044	ymdA	CDS	24	-0.1	8.96e-01	8.47e-01	0.53	-0.19
b1275	cysB	CDS	1705	-0.1	7.12e-01	6.10e-01	0.2	-0.51
b1300	puuC	CDS	92	-0.1	8.84e-01	8.31e-01	0.49	-0.21
b1328	pgrR	CDS	201	-0.1	7.11e-01	6.09e-01	0.2	-0.51
b1705	ydiE	CDS	271	-0.1	9.21e-01	8.83e-01	0.69	-0.15
b2178	yejB	CDS	242	-0.1	8.54e-01	7.88e-01	0.36	-0.27
b2383	fryA	CDS	65	-0.1	8.40e-01	7.68e-01	0.32	-0.29
b2491	hyfR	CDS	51	-0.1	8.59e-01	7.95e-01	0.4	-0.26
b3397	nudE	CDS	1373	-0.1	8.16e-01	7.39e-01	0.29	-0.33
b3404	envZ	CDS	1123	-0.1	6.47e-01	5.33e-01	0.15	-0.62
b3411	rpnA	CDS	97	-0.1	8.20e-01	7.46e-01	0.31	-0.32
b3823	rhtC	CDS	862	-0.1	8.32e-01	7.60e-01	0.32	-0.31
b4719	sdsN	ncRNA	20	-0.1	9.37e-01	9.03e-01	0.79	-0.12
b4753	yqfH	CDS	1	-0.1	9.87e-01	9.78e-01	3.67	-0.03
b0656	insH-3	CDS	877	-0.11	7.05e-01	6.01e-01	0.21	-0.52
b0823	ybiW	CDS	68	-0.11	8.04e-01	7.23e-01	0.31	-0.35
b2387	fryB	CDS	2	-0.11	9.67e-01	9.46e-01	1.61	-0.07
b3025	qseB	CDS	120	-0.11	7.21e-01	6.22e-01	0.23	-0.49
b3139	agaC	CDS	8	-0.11	9.28e-01	8.92e-01	0.85	-0.14
b3362	yhfG	CDS	160	-0.11	8.11e-01	7.33e-01	0.32	-0.34
b3422	rtcR	CDS	51	-0.11	8.84e-01	8.31e-01	0.52	-0.21
b3560	glyQ	CDS	5207	-0.11	8.11e-01	7.34e-01	0.33	-0.34
b3563	yiaB	CDS	4	-0.11	9.30e-01	8.95e-01	0.87	-0.13
b3654	xanP	CDS	4534	-0.11	9.17e-01	8.77e-01	0.69	-0.16
b3802	hemY	CDS	2521	-0.11	5.84e-01	4.63e-01	0.16	-0.73
b4418	sraB	ncRNA	329	-0.11	8.60e-01	7.96e-01	0.41	-0.26
b4471	tdcG	CDS	104	-0.11	8.60e-01	7.97e-01	0.44	-0.26
b2030	insH-7	CDS	514	-0.12	6.51e-01	5.39e-01	0.19	-0.61
b2177	yejA	CDS	508	-0.12	6.52e-01	5.40e-01	0.2	-0.61
b2442	intZ	CDS	709	-0.12	6.49e-01	5.36e-01	0.2	-0.62
b2920	scpC	CDS	39	-0.12	8.49e-01	7.81e-01	0.42	-0.28
b3243	aaeR	CDS	408	-0.12	4.80e-01	3.61e-01	0.14	-0.91
b3351	kefG	CDS	213	-0.12	8.21e-01	7.48e-01	0.37	-0.32
b3559	glyS	CDS	12226	-0.12	7.89e-01	7.06e-01	0.32	-0.38
b3630	waaP	CDS	583	-0.12	6.69e-01	5.59e-01	0.2	-0.58
b4359	opgB	CDS	1532	-0.12	8.74e-01	8.16e-01	0.53	-0.23
b4595	yciY	CDS	113	-0.12	8.95e-01	8.46e-01	0.64	-0.19
b0611	rna	CDS	880	-0.13	5.94e-01	4.75e-01	0.19	-0.71
b0761	modE	CDS	493	-0.13	5.40e-01	4.18e-01	0.16	-0.81
b2382	ypdC	CDS	293	-0.13	7.80e-01	6.92e-01	0.34	-0.4
b2517	rlmN	CDS	2823	-0.13	6.85e-01	5.77e-01	0.23	-0.56
b3385	gph	CDS	1503	-0.13	6.65e-01	5.55e-01	0.21	-0.59
b3388	damX	CDS	6470	-0.13	5.02e-01	3.83e-01	0.15	-0.87
b3684	yidP	CDS	22	-0.13	8.42e-01	7.71e-01	0.43	-0.29
b3687	ibpA	CDS	317	-0.13	8.00e-01	7.18e-01	0.35	-0.36
b3738	atpB	CDS	12880	-0.13	7.18e-01	6.18e-01	0.27	-0.5
b4232	fbp	CDS	2098	-0.13	7.21e-01	6.22e-01	0.26	-0.49
b4249	bdcA	CDS	41	-0.13	7.82e-01	6.96e-01	0.32	-0.39
b4394	yjjX	CDS	404	-0.13	7.15e-01	6.15e-01	0.27	-0.5
b0167	glnD	CDS	1437	-0.14	6.42e-01	5.27e-01	0.23	-0.63
b0212	gloB	CDS	480	-0.14	4.98e-01	3.79e-01	0.16	-0.88
b0321	yahG	CDS	22	-0.14	8.36e-01	7.65e-01	0.48	-0.3
b0420	dxs	CDS	2703	-0.14	2.39e-01	1.50e-01	0.09	-1.44
b0556	rzpD	CDS	25	-0.14	8.53e-01	7.86e-01	0.53	-0.27
b1363	trkG	CDS	392	-0.14	7.11e-01	6.08e-01	0.27	-0.51
b1758	ynjF	CDS	192	-0.14	6.72e-01	5.62e-01	0.25	-0.58
b1866	aspS	CDS	6837	-0.14	6.04e-01	4.87e-01	0.2	-0.7
b2123	yehR	CDS	20	-0.14	8.82e-01	8.27e-01	0.66	-0.22
b2213	ada	CDS	319	-0.14	6.65e-01	5.55e-01	0.25	-0.59
b2320	pdxB	CDS	1915	-0.14	6.48e-01	5.34e-01	0.22	-0.62
b2426	ucpA	CDS	1543	-0.14	8.65e-01	8.04e-01	0.57	-0.25
b2555	qseG	CDS	407	-0.14	4.25e-01	3.09e-01	0.14	-1.02
b2669	stpA	CDS	1544	-0.14	9.22e-01	8.85e-01	0.95	-0.14
b2858	ygeN	pseudo	18	-0.14	8.80e-01	8.25e-01	0.65	-0.22
b3417	malP	CDS	1659	-0.14	8.49e-01	7.79e-01	0.51	-0.28
b3911	cpxA	CDS	2271	-0.14	4.10e-01	2.96e-01	0.14	-1.05
b3937	yiiX	CDS	316	-0.14	6.38e-01	5.23e-01	0.21	-0.64
b4160	psd	CDS	1963	-0.14	5.28e-01	4.07e-01	0.17	-0.83
b4185	yjfM	CDS	13	-0.14	8.96e-01	8.47e-01	0.71	-0.19
b4294	insA-7	CDS	129	-0.14	7.96e-01	7.13e-01	0.39	-0.37
b4391	ettA	CDS	7330	-0.14	7.98e-01	7.15e-01	0.38	-0.37
b4430	rydB	ncRNA	336	-0.14	9.13e-01	8.69e-01	0.87	-0.16
b4611	sibE	ncRNA	259	-0.14	7.62e-01	6.72e-01	0.33	-0.42
b4621	yjbS	CDS	1	-0.14	9.69e-01	9.52e-01	2.29	-0.06
b0101	yacG	CDS	519	-0.15	6.47e-01	5.34e-01	0.24	-0.62
b0164	yaeI	CDS	186	-0.15	7.86e-01	7.01e-01	0.4	-0.38
b0348	mhpB	CDS	8	-0.15	8.92e-01	8.42e-01	0.74	-0.2
b0446	cof	CDS	253	-0.15	6.38e-01	5.23e-01	0.23	-0.64
b0819	ldtB	CDS	3112	-0.15	7.17e-01	6.18e-01	0.3	-0.5
b1186	nhaB	CDS	2158	-0.15	5.61e-01	4.39e-01	0.2	-0.77
b1272	sohB	CDS	1846	-0.15	6.30e-01	5.15e-01	0.23	-0.65
b1457	ydcD	CDS	26	-0.15	8.46e-01	7.77e-01	0.54	-0.28
b1823	cspC	CDS	25574	-0.15	6.21e-01	5.04e-01	0.22	-0.67
b1961	dcm	CDS	1133	-0.15	6.47e-01	5.32e-01	0.24	-0.62
b2217	rcsB	CDS	3987	-0.15	3.73e-01	2.61e-01	0.14	-1.12
b2319	usg	CDS	1267	-0.15	3.86e-01	2.73e-01	0.14	-1.1
b2595	bamD	CDS	4561	-0.15	1.73e-01	1.02e-01	0.09	-1.64
b2646	ypjF	CDS	10	-0.15	9.11e-01	8.66e-01	0.89	-0.17
b3144	yraJ	CDS	82	-0.15	6.86e-01	5.80e-01	0.27	-0.55
b3270	yhdY	CDS	24	-0.15	8.82e-01	8.27e-01	0.71	-0.22
b3346	yheO	CDS	1332	-0.15	5.12e-01	3.91e-01	0.17	-0.86
b3706	mnmE	CDS	1497	-0.15	5.94e-01	4.75e-01	0.21	-0.71
b3781	trxA	CDS	9006	-0.15	6.48e-01	5.34e-01	0.25	-0.62
b3809	dapF	CDS	2323	-0.15	4.94e-01	3.75e-01	0.17	-0.89
b3844	fre	CDS	2674	-0.15	2.73e-01	1.78e-01	0.11	-1.35
b4101	phnG	CDS	1	-0.15	9.63e-01	9.41e-01	2.03	-0.07
b4259	holC	CDS	723	-0.15	5.99e-01	4.81e-01	0.21	-0.7
b0026	ileS	CDS	13321	-0.16	4.87e-01	3.68e-01	0.18	-0.9
b0086	murF	CDS	2585	-0.16	3.34e-01	2.27e-01	0.13	-1.21
b0149	mrcB	CDS	2615	-0.16	2.54e-01	1.62e-01	0.12	-1.4
b0240	crl	pseudo	4490	-0.16	6.65e-01	5.54e-01	0.26	-0.59
b0641	lptE	CDS	2441	-0.16	5.85e-01	4.65e-01	0.23	-0.73
b0983	gfcE	CDS	72	-0.16	6.49e-01	5.36e-01	0.26	-0.62
b1093	fabG	CDS	13947	-0.16	6.15e-01	4.98e-01	0.24	-0.68
b1439	ydcR	CDS	522	-0.16	4.94e-01	3.74e-01	0.17	-0.89
b1809	yoaB	CDS	1575	-0.16	5.83e-01	4.62e-01	0.21	-0.74
b1830	prc	CDS	10421	-0.16	3.52e-01	2.42e-01	0.14	-1.17
b2180	yejF	CDS	559	-0.16	6.70e-01	5.60e-01	0.28	-0.58
b2282	nuoH	CDS	2916	-0.16	5.94e-01	4.76e-01	0.22	-0.71
b2946	rsmE	CDS	606	-0.16	4.45e-01	3.27e-01	0.16	-0.98
b3085	ygjP	CDS	152	-0.16	7.33e-01	6.37e-01	0.35	-0.47
b3200	lptA	CDS	1857	-0.16	3.60e-01	2.50e-01	0.14	-1.15
b3205	rapZ	CDS	2280	-0.16	5.96e-01	4.77e-01	0.23	-0.71
b3345	tusD	CDS	656	-0.16	5.83e-01	4.61e-01	0.22	-0.74
b3997	hemE	CDS	1854	-0.16	3.56e-01	2.47e-01	0.13	-1.16
b4387	ytjB	CDS	212	-0.16	6.74e-01	5.65e-01	0.27	-0.58
b4416	rybA	ncRNA	991	-0.16	8.12e-01	7.36e-01	0.48	-0.34
b4527	ydaF	CDS	24	-0.16	8.82e-01	8.28e-01	0.74	-0.22
b0094	ftsA	CDS	2945	-0.17	4.65e-01	3.46e-01	0.18	-0.94
b0472	recR	CDS	3371	-0.17	6.85e-01	5.78e-01	0.31	-0.56
b1787	yeaK	CDS	570	-0.17	5.98e-01	4.79e-01	0.24	-0.71
b2286	nuoC	CDS	8395	-0.17	5.77e-01	4.55e-01	0.23	-0.75
b2288	nuoA	CDS	4618	-0.17	3.36e-01	2.30e-01	0.14	-1.2
b3407	yhgF	CDS	2915	-0.17	6.51e-01	5.39e-01	0.27	-0.61
b3463	ftsE	CDS	1399	-0.17	5.26e-01	4.05e-01	0.2	-0.83
b3819	rarD	CDS	412	-0.17	7.46e-01	6.51e-01	0.38	-0.45
